amounts,Delivery channel1,Delivery channel2,Income Group labels,Number of Records,Continent label,amounts (copy),Category,Commitments,Continent,Cur Commit,Cur Disburse,Disbursements,Donor,Donor Name,Donor Type,Flow Type,Income Group,Recipient,Recipient Type2,Recipient Type,Region,Sub Category,Td Category,Td Type,Year Index
0.12134,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.12134,Africa,0.12134,0.12134,0.12134,Korea,Korea,01_DAC countries,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.0112,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.0112,Africa,0.0112,0.0112,0.0112,Korea,Korea,01_DAC countries,Grants,LDCs,Lesotho,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.017116,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.017116,Africa,0.017116,0.017116,0.017116,Korea,Korea,01_DAC countries,Grants,LDCs,Liberia,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.008804,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.008804,Africa,0.008804,0.008804,0.008804,Korea,Korea,01_DAC countries,Grants,LDCs,Mali,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.00972,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.00972,Africa,0.00972,0.00972,0.00972,Korea,Korea,01_DAC countries,Grants,LDCs,Niger,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.090981,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.090981,Africa,0.090981,0.090981,0.090981,Korea,Korea,01_DAC countries,Grants,LDCs,Rwanda,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.021342,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.021342,Africa,0.021342,0.021342,0.021342,Korea,Korea,01_DAC countries,Grants,LDCs,Senegal,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.037895,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.037895,Africa,0.037895,0.037895,0.037895,Korea,Korea,01_DAC countries,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.028876,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.028876,Africa,0.028876,0.028876,0.028876,Korea,Korea,01_DAC countries,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.037543813,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.037543813,Africa,0.037543813,0.037543813,0.037543813,Portugal,Portugal,01_DAC countries,Grants,LDCs,Angola,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.00167419,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.00167419,Africa,0.00167419,0.00167419,0.00167419,Portugal,Portugal,01_DAC countries,Grants,LDCs,Mozambique,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.006772438,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.006772438,Africa,0.006772438,0.006772438,0.006772438,Portugal,Portugal,01_DAC countries,Grants,LDCs,Sao Tome and Principe,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
18.07824,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,18.07824,Africa,18.07824,179.21106,179.21106,United States,United States,01_DAC countries,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.076740574,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,0.076740574,Africa,0.076740574,0,0,Finland,Finland,01_DAC countries,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.001991503,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,0.001991503,Africa,0.001991503,0.001991503,0.001991503,France,France,01_DAC countries,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,1.932500717,1.932500717,France,France,01_DAC countries,Grants,LDCs,Central African Republic,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,1.760319955,1.760319955,France,France,01_DAC countries,Grants,LDCs,Guinea,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.001991503,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,0.001991503,Africa,0.001991503,0.001991503,0.001991503,France,France,01_DAC countries,Grants,LDCs,Madagascar,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.974516729,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,0.974516729,Africa,0.974516729,0.045148699,0.045148699,France,France,01_DAC countries,Grants,LDCs,Senegal,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,0.53879386,0.53879386,Germany,Germany,01_DAC countries,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,3.09154681,3.09154681,Germany,Germany,01_DAC countries,Grants,LDCs,Liberia,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,1.17305182,1.17305182,Germany,Germany,01_DAC countries,Grants,LDCs,Mozambique,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
4.60237617,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,4.60237617,Africa,4.60237617,0.57222517,0.57222517,Germany,Germany,01_DAC countries,Grants,LDCs,Togo,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,0.08287773,0.08287773,Germany,Germany,01_DAC countries,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,1.30157456,1.30157456,Germany,Germany,01_DAC countries,Grants,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
11.55063,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,11.55063,Africa,11.55063,59.29291,59.29291,United States,United States,01_DAC countries,Grants,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,,Africa,,0.02196,0.02196,United States,United States,01_DAC countries,Grants,LDCs,Liberia,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,,Africa,,0.06623,0.06623,United States,United States,01_DAC countries,Grants,LDCs,Mali,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,,Africa,,69.44818,69.44818,United States,United States,01_DAC countries,Grants,LDCs,Mozambique,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,,Africa,,48.65813,48.65813,United States,United States,01_DAC countries,Grants,LDCs,Senegal,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.01642,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,0.01642,Africa,0.01642,0.00587,0.00587,United States,United States,01_DAC countries,Grants,LDCs,South Sudan,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
12.79369,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,12.79369,Africa,12.79369,23.33019,23.33019,United States,United States,01_DAC countries,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.00146,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Economic Infrastructure,0.00146,Africa,0.00146,0.34615,0.34615,United States,United States,01_DAC countries,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
1.548897078,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,1.548897078,Africa,1.548897078,7.454684913,7.454684913,Denmark,Denmark,01_DAC countries,Grants,LDCs,Benin,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
9.073178063,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,9.073178063,Africa,9.073178063,14.017763013,14.017763013,Denmark,Denmark,01_DAC countries,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,0.052285335,0.052285335,Denmark,Denmark,01_DAC countries,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,15.0879898,15.0879898,Denmark,Denmark,01_DAC countries,Grants,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.12944769,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.12944769,Africa,0.12944769,0.12944769,0.12944769,France,France,01_DAC countries,Grants,LDCs,Mauritania,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
1.287838555,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,1.287838555,Africa,1.287838555,1.287838555,1.287838555,France,France,01_DAC countries,Grants,LDCs,Niger,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.022570366,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.022570366,Africa,0.022570366,0.022570366,0.022570366,France,France,01_DAC countries,Grants,LDCs,Senegal,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.051779076,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.051779076,Africa,0.051779076,0.051779076,0.051779076,France,France,01_DAC countries,Grants,LDCs,South Sudan,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.365108869,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.365108869,Africa,0.365108869,0.365108869,0.365108869,Ireland,Ireland,01_DAC countries,Grants,LDCs,Mozambique,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.04115768,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.04115768,Africa,0.04115768,0.040495537,0.040495537,Japan,Japan,01_DAC countries,Grants,LDCs,Angola,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.079211871,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.079211871,Africa,0.079211871,0.077937515,0.077937515,Japan,Japan,01_DAC countries,Grants,LDCs,Benin,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
1.022068502,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,1.022068502,Africa,1.022068502,4.249490219,4.249490219,Japan,Japan,01_DAC countries,Grants,LDCs,Burundi,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.313223275,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.313223275,Africa,0.313223275,11.472379625,11.472379625,Japan,Japan,01_DAC countries,Grants,LDCs,Democratic Republic of the Congo,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.021828567,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.021828567,Africa,0.021828567,0.02147739,0.02147739,Japan,Japan,01_DAC countries,Grants,LDCs,Djibouti,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0.031680583,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,0.031680583,Africa,0.031680583,0.031170907,0.031170907,Japan,Japan,01_DAC countries,Grants,LDCs,Equatorial Guinea,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
77.309573457,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,77.309573457,Africa,77.309573457,53.588947751,53.588947751,Japan,Japan,01_DAC countries,Grants,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
13.299874308,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,13.299874308,Africa,13.299874308,1.293572153,1.293572153,Japan,Japan,01_DAC countries,Grants,LDCs,Guinea,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
52.231405951,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Economic Infrastructure,52.231405951,Africa,52.231405951,1.610804275,1.610804275,Japan,Japan,01_DAC countries,Grants,LDCs,Liberia,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
